date,log_return,historical_simulation,parametric_normal,parametric_t,ewma,historical_simulation_dollar_mm,parametric_normal_dollar_mm,parametric_t_dollar_mm,ewma_dollar_mm,bank
2021-01-25,-0.0124383285931283,0.1030106887788839,0.08676758388067621,0.09382188821632044,0.046852012363538226,139.26956548189202,117.30902732739034,126.84638613207771,63.3435178540401,BAC
2021-01-26,-0.0070852810787976,0.1030106887788839,0.08686584562517073,0.09392025562894954,0.04597419365141765,138.28628897342008,116.61270856879528,126.08287318844506,61.71787320291325,BAC
2021-01-27,-0.0365352311075372,0.1030106887788839,0.08686665602652045,0.09392108584953561,0.04475606144894561,133.32514751325485,112.43017463536361,121.56061447539115,57.927080825579004,BAC
2021-01-28,0.0162930451154534,0.1030106887788839,0.08720819833335378,0.09427392406065434,0.04812716926112283,135.51521312734803,114.72632329412252,124.0216045817747,63.31346462148835,BAC
2021-01-29,-0.0223457634662133,0.1030106887788839,0.08705228032899107,0.0941170034691357,0.04757546368966851,132.52060523641094,111.99052266479369,121.07910752387832,61.20461203876704,BAC
2021-02-01,0.0104010221106857,0.1030106887788839,0.08721710089684308,0.09428657641767456,0.047850925470227394,133.90614802137588,113.37567160391606,122.56545808867556,62.20260426304004,BAC
2021-02-02,0.035091502605679,0.1030106887788839,0.08721868725939544,0.09706326425378199,0.046770138261939,138.68853580219738,117.42695999791157,130.68121530994233,62.969018765985645,BAC
2021-02-03,0.017569573149851,0.1030106887788839,0.08723290856782769,0.09708054109267322,0.049557404242557765,141.14676596880872,119.52781867939147,133.02119009364154,67.90428664796795,BAC
2021-02-04,0.0287161390980389,0.1030106887788839,0.08719786565179652,0.097050014338322,0.0490793845724072,145.25871319676105,122.9605384473505,136.8533728453398,69.20843197913116,BAC
2021-02-05,-0.0040081200625452,0.1030106887788839,0.08718026628834699,0.09704422333749241,0.050318416599953224,144.67766406935067,122.44396604915761,136.29781249235606,70.67180172900642,BAC
2021-02-08,0.0219990141443554,0.1030106887788839,0.08720662281396499,0.0970707034400117,0.04883893364721176,147.89569704271614,125.20530073823204,139.36747261736795,70.11959846304802,BAC
2021-02-09,-0.0042397983497354,0.1030106887788839,0.08718821290211123,0.09705913580072434,0.04898190775849236,147.2699765122211,124.64925939674485,138.76129573651824,70.02733881918914,BAC
2021-02-10,0.0009101699391005,0.1030106887788839,0.08722208974980175,0.09709297835240902,0.04755111904037142,147.40407823619591,124.8112394336286,138.93607689552272,68.04370453527528,BAC
2021-02-11,-0.0030369284339821,0.1030106887788839,0.08721743364967934,0.09708833699963888,0.04610543679497217,146.95710166118675,124.426129127205,138.50815657778847,65.7749350337424,BAC
2021-02-12,0.0147928647661073,0.1030106887788839,0.08722344064881107,0.09709442791906608,0.04473435526686058,149.14717699913777,126.28912683854168,140.58113772600552,64.7700047637819,BAC
2021-02-16,0.0266128972446316,0.1030106887788839,0.08708980367080452,0.096959959634695,0.04418289552005315,153.16970363005785,129.49645881982988,144.1726917592747,65.69688148431848,BAC
2021-02-17,0.0040768872068558,0.1030106887788839,0.08710253905298233,0.09698028909562927,0.045441270213347124,153.79543388441076,130.0444929054128,144.79201931863344,67.84402620316304,BAC
2021-02-18,-0.0064139940596198,0.1030106887788839,0.08710150733110897,0.09697929432413029,0.04411813630637791,152.8121476520809,129.21152704425637,143.86482042911527,65.44745248579338,BAC
2021-02-19,0.0101846880253031,0.1030106887788839,0.08705051879466165,0.09692603866604683,0.042929941282890675,154.37644411638962,130.45781665292165,145.25771421323878,64.33673786614463,BAC
2021-02-22,0.0175066771946249,0.1030106887788839,0.08653036028983926,0.09637357826415859,0.04202466955766458,157.10285828323495,131.96850822920175,146.98052005828362,64.09233628259106,BAC
2021-02-23,0.0104715010255382,0.1030106887788839,0.08594856684367631,0.09575723417166815,0.04194756464678597,158.7566045161496,132.46103678056784,147.57782454579714,64.64817399037268,BAC
2021-02-24,0.0239231587976211,0.1030106887788839,0.08583132583785559,0.09563806464884872,0.04110495410992714,162.60035802001013,135.48306953392918,150.96281499120917,64.88336631761581,BAC
2021-02-25,-0.0124465637590156,0.1030106887788839,0.08527395062192661,0.0950511277461646,0.04211916385723047,160.58908498069226,132.9382985920881,148.1804831332072,65.66190425639604,BAC
2021-02-26,-0.0345449039374921,0.1030106887788839,0.08519316979559044,0.09496546120933387,0.04144720899400306,155.13627609471743,128.30271564500123,143.01999320922337,62.42037340077653,BAC
2021-03-01,0.0306409463575954,0.1030106887788839,0.08550275460802315,0.0952808404454562,0.04474572787688956,159.96337417405505,132.77563028079973,147.95983710497507,69.48480488685536,BAC
2021-03-02,-0.0072912940808147,0.1030106887788839,0.08484467254780319,0.09458778724606029,0.04676346139880479,158.80127591923429,130.79654563287113,145.81653107177868,72.090551228819,BAC
2021-03-03,0.0247404955482665,0.1030106887788839,0.08491413356236893,0.09465147858214541,0.04552877796421599,162.779101975496,134.18264230792283,149.56974724561644,71.94528722126196,BAC
2021-03-04,0.0071489213083614,0.1030106887788839,0.08431935358744524,0.09349038285342257,0.04633781052152752,163.9469664780376,134.19871665671687,148.79489541701753,73.74907942364737,BAC
2021-03-05,0.0117122053272574,0.1030106887788839,0.08390581486458326,0.09305308458310714,0.045110434780157534,165.878435815763,135.11379732116833,149.8436744910089,72.64147487027995,BAC
2021-03-08,0.0054010907614173,0.09236775281388517,0.07987797344822666,0.08866700115899295,0.04424233004430973,149.54561469331088,129.32436132597277,143.55400870314168,71.62939706102766,BAC
2021-03-09,-0.0220569679975717,0.09236775281388517,0.07946842400051075,0.08818427982450923,0.043004771654038994,146.28320356990162,125.85448158373362,139.6578195772094,68.10684004644578,BAC
2021-03-10,0.0284995872061627,0.09236775281388517,0.07922890493200843,0.08792706385782766,0.04354738696739447,150.51219043949888,129.10258898976693,143.27613887956272,70.95996601309258,BAC
2021-03-11,-0.0034847731681214,0.07969153566422825,0.07739394753657491,0.0859506859391293,0.0452355455357648,129.4047077557002,125.67383825088018,139.56844102262176,73.45438259452321,BAC
2021-03-12,0.0186225223945197,0.07969153566422825,0.07443294132954772,0.08260089310904306,0.04390240691664977,131.83712843187968,123.13761008411583,136.65020334516018,72.62963639609077,BAC
2021-03-15,-0.0050201540405038,0.07311470768953253,0.06952616279581401,0.0772482022688667,0.04386744279467006,120.3510994444746,114.44414396297562,127.1550740877578,72.20838511144011,BAC
2021-03-16,-0.0029182864892617,0.07311470768953253,0.06909837730927318,0.07674133082956651,0.042627131668815176,120.00039243765445,113.40854194654736,125.9526312385744,69.96229199835422,BAC
2021-03-17,0.008202364653968,0.07311470768953253,0.06837718221332299,0.07596549005486444,0.04136197016869285,120.98872721501195,113.14916667201952,125.7061437355445,68.44494471707895,BAC
2021-03-18,0.0257524748314676,0.07311470768953253,0.06838283155245516,0.07596689195770608,0.04037330342821765,124.14495224080981,116.11047387646563,128.98781205580005,68.55175906854329,BAC
2021-03-19,-0.0105849813239658,0.069215343083437,0.06713480172940484,0.07462831958721652,0.04180294075000609,116.28660586447323,112.7911512204151,125.3807840799864,70.23185725037798,BAC
2021-03-22,-0.0228387940013154,0.0663727960380917,0.0656763580038236,0.0730452499041008,0.040975692030004625,108.99301585606285,107.84937137756019,119.95007828868066,67.2875713805449,BAC
2021-03-23,-0.0203870089474257,0.0663727960380917,0.06291324447586133,0.06991166891464246,0.0418041900648635,106.79347151423497,101.22707167474286,112.48749892145052,67.26271676584958,BAC
2021-03-24,0.0,0.0663727960380917,0.0630940867715503,0.070101721926898,0.0421622498549858,106.79347151423497,101.5180459549607,112.79329319503903,67.83883304057866,BAC
2021-03-25,0.0203870089474257,0.0663727960380917,0.06252950712287682,0.06944498498024189,0.04087781787307384,108.99301585606285,102.68182098889105,114.03796134686945,67.12684891328385,BAC
2021-03-26,0.0267240353601666,0.0663727960380917,0.06183229490026404,0.06870349125347573,0.04129959635025644,111.94501808695041,104.2869636981278,115.87599182341312,69.65631006052361,BAC
2021-03-29,-0.0096116885560883,0.0663727960380917,0.06185292828243406,0.06872914418154294,0.042838650628799504,110.87419190554051,103.32385931685697,114.81041595889121,71.56095651094827,BAC
2021-03-30,0.0175942828047345,0.0663727960380917,0.061496863778925895,0.06834686813601919,0.0418930846977436,112.84220592353027,104.55250012686317,116.19837989056319,71.22357912301376,BAC
2021-03-31,-0.0077240544019068,0.06243377066741298,0.060245846964148204,0.06699992710876791,0.04183559036813692,105.32864684287746,101.63751877874118,113.03196307861832,70.57856791674966,BAC
2021-04-01,0.0204663961065005,0.06243377066741298,0.060218689463351495,0.06694955814858147,0.04079914923223967,107.50655560038199,103.69234178503588,115.28242357590284,70.25326131188487,BAC
2021-04-05,0.0078191701907834,0.06243377066741298,0.05993613470390877,0.06759567132773697,0.04123917525486431,108.35046268213345,104.01594933520107,117.30866461173812,71.56837832680091,BAC
2021-04-06,-0.002767111430197,0.06243377066741298,0.05948143934393094,0.06705721923290557,0.04023029045585822,108.05105931066619,102.94160454719157,116.05263457721664,69.6245870410022,BAC
2021-04-07,0.0090291243163509,0.06243377066741298,0.0594562713141261,0.06701080196736918,0.03903656301892958,109.03108347968602,103.83133377566283,117.02417241889262,68.17141934210358,BAC
2021-04-08,-0.008777708163104,0.06243377066741298,0.05912187791259235,0.06661193400463979,0.03819537210364762,108.0782285075967,102.34505721068857,115.31098871214023,66.119475245876,BAC
2021-04-09,0.0072785403114252,0.06243377066741298,0.058848296362228755,0.06627216471250269,0.03736795916256518,108.86775004720613,102.61564455550287,115.56087972712824,65.15969793904685,BAC
2021-04-12,0.0017490809995136,0.06243377066741298,0.05837459354648521,0.06576301435816814,0.036466145526292355,109.05833518610831,101.96782800863646,114.87380605165579,63.69849328718407,BAC
2021-04-13,-0.0186453128562545,0.06243377066741298,0.05831723623093562,0.06570340361297189,0.035369281555206765,107.04374807401338,99.98588066594607,112.64958865640159,60.64122707761616,BAC
2021-04-14,0.0141416351253735,0.0569931207333718,0.05733250714047456,0.06462213417769602,0.03589956978539911,99.10733875394551,99.69750969360283,112.37369809794828,62.427022385513176,BAC
2021-04-15,-0.029002228823099,0.0569931207333718,0.05689892552204067,0.06415977708353414,0.03572633595632703,96.27428603646018,96.11516899562672,108.38039137868861,60.34987104821085,BAC
2021-04-16,0.0105275733330518,0.0569931207333718,0.05632331076605846,0.06345908590298378,0.03837751044990448,97.29317444376007,96.1497392860529,108.33124832178821,65.51439491070802,BAC
2021-04-19,0.000511028756654,0.0569931207333718,0.055912272524734075,0.06301965497907132,0.03768873171580413,97.34290675996654,95.49684349757192,107.63608519301506,64.3714653646738,BAC
2021-04-20,-0.028222002833912,0.0569931207333718,0.055434856109225696,0.06250324189725429,0.03654174109407478,94.6340987536963,92.04668177374688,103.78336701024854,60.675651566906026,BAC
2021-04-21,0.016667145512615,0.0569931207333718,0.05574828367791778,0.06283755084148127,0.03890670865154844,96.22459675990422,94.12287040852176,106.09206713541185,65.68831997750542,BAC
2021-04-22,-0.0093413958954582,0.0569931207333718,0.0557325894884923,0.06282651342615543,0.03889838695279367,95.32991002416892,93.22147432858411,105.08717183722649,65.06363716496466,BAC
2021-04-23,0.0211512276651544,0.0569931207333718,0.05582600608841959,0.0629198995644195,0.038087084721393084,97.36772987841921,95.37381724432277,107.49310979874849,65.06843158068406,BAC
2021-04-26,0.0058531321711649,0.0569931207333718,0.055481083153508776,0.06251560031023844,0.038843450030661926,97.93930719758937,95.34096004405663,107.42936173068767,66.75017153323975,BAC
2021-04-27,0.0118555201138288,0.0569931207333718,0.05548528222467947,0.06251450982286,0.037807484485295584,99.10733875394551,96.48530542879521,108.70867610559243,65.74476224680056,BAC
2021-04-28,0.0037540753239968,0.0569931207333718,0.05537707057180707,0.06238101970523224,0.0372728785770605,99.48009440741609,96.65931848620134,108.88453991735379,65.05889538894827,BAC
2021-04-29,0.0266224681179164,0.0569931207333718,0.05504911291179725,0.06202946343504532,0.03620063917148179,102.164068535321,98.67930150096821,111.19205742802005,64.89212265879878,BAC
2021-04-30,-0.0142088107220354,0.0569931207333718,0.05453152126299896,0.06148179256309153,0.038235205927720436,100.72270291825669,96.37237170340669,108.65543503372545,67.5722479857318,BAC
2021-05-03,0.0007399310479265,0.0569931207333718,0.054599694413531095,0.06155453315212278,0.03794406474498193,100.79725835291585,96.5642771087709,108.86451033193974,67.10735695545473,BAC
2021-05-04,0.0107894296680744,0.0569931207333718,0.054511161234511905,0.06151154284176284,0.036790551141727676,101.89069143496228,97.45351434765232,109.968598854224,65.77310815529718,BAC
2021-05-05,0.009467190375591,0.0569931207333718,0.05437566947539557,0.06137147343715183,0.036195595999491015,102.85989056570622,98.13597395099698,110.76184213764701,65.32499002617604,BAC
2021-05-06,0.0148683910990361,0.0569931207333718,0.054363509894503934,0.06135180948586417,0.035505049403606354,104.40067777553293,99.5837253024787,112.38497577706954,65.03857262934244,BAC
2021-05-07,0.0040386271164596,0.0569931207333718,0.05429831181173902,0.06127043594261389,0.035450454114924604,104.82316574520999,99.8668061248009,112.69011030542174,65.20135727987635,BAC
2021-05-10,-0.0030867723495382,0.0569931207333718,0.05371445131403644,0.06063788195591634,0.03444742771900294,104.50009936829534,98.48847418077129,111.18297451232291,63.16130040428147,BAC
2021-05-11,-0.0114807243793866,0.0569931207333718,0.05337388028452104,0.06026963370713505,0.033444293377785074,103.30722317366126,96.74689315562739,109.24631639502539,60.622002013677736,BAC
2021-05-12,-0.0094260024962888,0.0569931207333718,0.05279399680630571,0.05963582825737543,0.0330786375077339,102.33802404291733,94.79799044100834,107.08332422388324,59.396684319327754,BAC
2021-05-13,0.0159001787688451,0.0569931207333718,0.05275506816474493,0.05956807258009001,0.03251748007363683,103.9782220855938,96.24632101541641,108.67596299770013,59.32487502444664,BAC
2021-05-14,0.0123516358969732,0.0569931207333718,0.05262998397695822,0.0594415839719792,0.03280261388455493,105.27048759325241,97.21145296111733,109.79297935481392,60.58884148693985,BAC
2021-05-17,0.0089309475481478,0.0569931207333718,0.0520455544357867,0.058758336080774125,0.03257261481383394,106.21486360554367,96.99436343437684,109.50459585649173,60.703744508264656,BAC
2021-05-18,-0.0136634049116571,0.0569931207333718,0.051652234618035135,0.058336741573134746,0.03198763402665096,104.77347646865411,94.95504226946612,107.2435259171881,58.80456409218559,BAC
2021-05-19,-0.0045166278802418,0.0569931207333718,0.051722765522997566,0.05839396446283649,0.03197527840182647,104.30132074224636,94.65620915422731,106.86496086681859,58.51695301988805,BAC
2021-05-20,-0.0023857782684101,0.0569931207333718,0.05174726729125037,0.05841947210345679,0.031107804123748015,104.05277752025297,94.47538266815287,106.6568781532309,56.79375650922463,BAC
2021-05-21,0.0125787550622016,0.0569931207333718,0.05168529415723574,0.05835388757277717,0.030190751002138968,105.36989842610218,95.55669395520998,107.88570843623548,55.81719908593117,BAC
2021-05-24,0.0054099259567852,0.0569931207333718,0.051036076095322874,0.05759708099390956,0.030135610830574464,105.94148650518495,94.86825247251844,107.06415617071816,56.01748714671463,BAC
2021-05-25,-0.01465076006389,0.0569931207333718,0.050407469207618946,0.056860571762998344,0.029379693456529965,104.40067777553293,92.33700282608443,104.157872991949,53.81807260649112,BAC
2021-05-26,0.0007140789918573,0.0569931207333718,0.0499048327589499,0.05631060574352027,0.029682547925490705,104.4752547300174,91.48156913782233,103.22412254942704,54.41168540426625,BAC
2021-05-27,0.0120583075341596,0.0569931207333718,0.049561177983745215,0.05593991296259687,0.028781173657632955,105.74267559939803,91.95375684684232,103.78859752452246,53.39939751126819,BAC
2021-05-28,-0.0037675694694053,0.0569931207333718,0.049546901877842595,0.055919921424670394,0.02873768867068483,105.34503226799895,91.58157879297288,103.36135047710263,53.118213239871785,BAC
2021-06-01,0.0124255085267889,0.0569931207333718,0.04959642504280207,0.055969105610591666,0.02794478951003711,106.6621639337608,92.81930784580263,104.74572792374475,52.29844727679079,BAC
2021-06-02,0.000466050649815,0.0569931207333718,0.049359422391252836,0.05568681977573046,0.028003128303115504,106.71188549005461,92.41882111899211,104.26601419166562,52.432058157075375,BAC
2021-06-03,0.0113941306683687,0.0569931207333718,0.049248495399325534,0.05577078370236861,0.02715133865637877,107.93472804138176,93.26779949884246,105.61984137929753,51.41975586045999,BAC
2021-06-04,0.0004620517651931,0.0569931207333718,0.048953702084861155,0.0554195555876061,0.027112860754050727,107.98461099636513,92.75236043304375,105.00318415122217,51.370616029636935,BAC
2021-06-07,-0.0034724031619846,0.0569931207333718,0.048974524022097746,0.05543553065954402,0.026288211961962748,107.61029515556224,92.47015985975331,104.6693660500985,49.63550358249407,BAC
2021-06-08,-0.0055814697200409,0.0569931207333718,0.048912740980115485,0.05536985410439069,0.025564036735549946,107.01134461864451,91.83947314891964,103.96346897318737,47.99951134014309,BAC
2021-06-09,-0.0131459734579248,0.04840376641202748,0.04790669169477221,0.05426294514134313,0.024988427159565514,89.69687564686109,88.77574796598364,100.55450233240698,46.30598008557553,BAC
2021-06-10,-0.0149981836153246,0.04127344549102773,0.04498471146590429,0.05101600009403809,0.025358535811264054,75.34514206805646,82.12010012650606,93.13028580724796,46.29229424892416,BAC
2021-06-11,0.0040693269187673,0.04127344549102773,0.04500807571465163,0.05101691702630849,0.0260286967863613,75.65237076591687,82.49778013239714,93.5117162207192,47.709431485759914,BAC
2021-06-14,-0.0120164348199429,0.04127344549102773,0.04501493814310623,0.051019175899133885,0.025342038897428594,74.74873907258272,81.52481154884347,92.39885407220453,45.89598543506437,BAC
2021-06-15,0.0007249661528461,0.04127344549102773,0.0450837284181582,0.05107760609219417,0.02550605245864599,74.80294902619472,81.7086094619216,92.57176180566346,46.22652456622022,BAC
2021-06-16,0.0055416139926537,0.04127344549102773,0.04469482138583448,0.05065558266454257,0.024732484710394104,75.21862879985969,81.45390187567307,92.31706788116657,45.073619723212886,BAC
2021-06-17,-0.0447141564140519,0.04127344549102773,0.04468171669766139,0.05064281752725731,0.02418600544823126,71.92937733248542,77.86914860083498,88.2578686552876,42.150207993407236,BAC
2021-06-18,-0.0259624127083389,0.043270316002002325,0.04538891654520996,0.05141305489089457,0.03462497775781538,73.4768128441146,77.07438341876683,87.30390163519122,58.79626602044927,BAC
2021-06-21,0.0247054225958255,0.043270316002002325,0.04540049122099893,0.0514257494440136,0.03668463598081106,75.31469794072946,79.02240146598525,89.50974117157574,63.85190895838495,BAC
2021-06-22,0.0055195804695241,0.043270316002002325,0.045442451431814496,0.05148213474122902,0.03825113135214511,75.7315528503435,79.53321653806216,90.1038487406349,66.94699376464825,BAC
2021-06-23,0.005737602385978,0.043270316002002325,0.044848024333363434,0.0508353595638187,0.03721894409737429,76.16731932058619,78.94450759589182,89.48381760130935,65.51528765605897,BAC
2021-06-24,0.0155502116791885,0.043270316002002325,0.044687520342458466,0.05063822765794498,0.03623287478567656,77.36099415387,79.89474816416642,90.53374219932532,64.77907890348939,BAC
2021-06-25,0.0191637519918744,0.04127344549102773,0.04332341004235219,0.04914172961391115,0.0362290929379624,75.21862879985969,78.95457865343964,89.55815232860544,66.02556828090863,BAC
2021-06-28,-0.00144264431531,0.04127344549102773,0.04334001690547303,0.04916496036581933,0.036783278515879765,75.11019330834539,78.87097888313416,89.47132067945697,66.93890289442956,BAC
